signal_id,location_id,date,syndrome,patient_count
opd_001764,loc_008,2026-07-21,rash,3
opd_001765,loc_008,2026-07-22,fever,6
opd_001766,loc_008,2026-07-22,diarrhea,4
opd_001767,loc_008,2026-07-22,cough,3
opd_001768,loc_008,2026-07-22,rash,0
opd_001769,loc_008,2026-07-23,fever,5
opd_001770,loc_008,2026-07-23,diarrhea,5
opd_001771,loc_008,2026-07-23,cough,2
opd_001772,loc_008,2026-07-23,rash,1
opd_001773,loc_008,2026-07-24,fever,7
opd_001774,loc_008,2026-07-24,diarrhea,5
opd_001775,loc_008,2026-07-24,cough,3
opd_001776,loc_008,2026-07-24,rash,1
opd_001777,loc_008,2026-07-25,fever,6
opd_001778,loc_008,2026-07-25,diarrhea,5
opd_001779,loc_008,2026-07-25,cough,4
opd_001780,loc_008,2026-07-25,rash,1
opd_001781,loc_008,2026-07-26,fever,5
opd_001782,loc_008,2026-07-26,diarrhea,5
opd_001783,loc_008,2026-07-26,cough,5
opd_001784,loc_008,2026-07-26,rash,2
opd_001785,loc_008,2026-07-27,fever,5
opd_001786,loc_008,2026-07-27,diarrhea,6
opd_001787,loc_008,2026-07-27,cough,3
opd_001788,loc_008,2026-07-27,rash,0
opd_001789,loc_008,2026-07-28,fever,6
opd_001790,loc_008,2026-07-28,diarrhea,2
opd_001791,loc_008,2026-07-28,cough,3
opd_001792,loc_008,2026-07-28,rash,1
opd_001793,loc_008,2026-07-29,fever,6
opd_001794,loc_008,2026-07-29,diarrhea,5
opd_001795,loc_008,2026-07-29,cough,3
opd_001796,loc_008,2026-07-29,rash,3
opd_001797,loc_008,2026-07-30,fever,8
opd_001798,loc_008,2026-07-30,diarrhea,6
opd_001799,loc_008,2026-07-30,cough,2
opd_001800,loc_008,2026-07-30,rash,3
opd_001801,loc_008,2026-07-31,fever,5
opd_001802,loc_008,2026-07-31,diarrhea,5
opd_001803,loc_008,2026-07-31,cough,3
opd_001804,loc_008,2026-07-31,rash,0
opd_001805,loc_008,2026-08-01,fever,8
opd_001806,loc_008,2026-08-01,diarrhea,5
opd_001807,loc_008,2026-08-01,cough,5
opd_001808,loc_008,2026-08-01,rash,1
opd_001809,loc_008,2026-08-02,fever,7
opd_001810,loc_008,2026-08-02,diarrhea,6
opd_001811,loc_008,2026-08-02,cough,4
opd_001812,loc_008,2026-08-02,rash,0
opd_001813,loc_008,2026-08-03,fever,7
opd_001814,loc_008,2026-08-03,diarrhea,2
opd_001815,loc_008,2026-08-03,cough,3
opd_001816,loc_008,2026-08-03,rash,2
opd_001817,loc_008,2026-08-04,fever,6
opd_001818,loc_008,2026-08-04,diarrhea,6
opd_001819,loc_008,2026-08-04,cough,3
opd_001820,loc_008,2026-08-04,rash,0
opd_001821,loc_008,2026-08-05,fever,8
opd_001822,loc_008,2026-08-05,diarrhea,6
opd_001823,loc_008,2026-08-05,cough,5
opd_001824,loc_008,2026-08-05,rash,0
opd_001825,loc_008,2026-08-06,fever,7
opd_001826,loc_008,2026-08-06,diarrhea,4
opd_001827,loc_008,2026-08-06,cough,6
opd_001828,loc_008,2026-08-06,rash,2
opd_001829,loc_008,2026-08-07,fever,6
opd_001830,loc_008,2026-08-07,diarrhea,2
opd_001831,loc_008,2026-08-07,cough,5
opd_001832,loc_008,2026-08-07,rash,0
opd_001833,loc_008,2026-08-08,fever,6
opd_001834,loc_008,2026-08-08,diarrhea,4
opd_001835,loc_008,2026-08-08,cough,2
opd_001836,loc_008,2026-08-08,rash,0
opd_001837,loc_008,2026-08-09,fever,6
opd_001838,loc_008,2026-08-09,diarrhea,3
opd_001839,loc_008,2026-08-09,cough,6
opd_001840,loc_008,2026-08-09,rash,2
opd_001841,loc_008,2026-08-10,fever,6
opd_001842,loc_008,2026-08-10,diarrhea,3
opd_001843,loc_008,2026-08-10,cough,4
opd_001844,loc_008,2026-08-10,rash,0
opd_001845,loc_008,2026-08-11,fever,7
opd_001846,loc_008,2026-08-11,diarrhea,6
opd_001847,loc_008,2026-08-11,cough,6
opd_001848,loc_008,2026-08-11,rash,3
opd_001849,loc_008,2026-08-12,fever,4
opd_001850,loc_008,2026-08-12,diarrhea,6
opd_001851,loc_008,2026-08-12,cough,4
opd_001852,loc_008,2026-08-12,rash,3
opd_001853,loc_008,2026-08-13,fever,6
opd_001854,loc_008,2026-08-13,diarrhea,4
opd_001855,loc_008,2026-08-13,cough,4
opd_001856,loc_008,2026-08-13,rash,1
opd_001857,loc_008,2026-08-14,fever,8
opd_001858,loc_008,2026-08-14,diarrhea,4
opd_001859,loc_008,2026-08-14,cough,4
opd_001860,loc_008,2026-08-14,rash,0
opd_001861,loc_008,2026-08-15,fever,5
opd_001862,loc_008,2026-08-15,diarrhea,2
opd_001863,loc_008,2026-08-15,cough,5
opd_001864,loc_008,2026-08-15,rash,0
opd_001865,loc_008,2026-08-16,fever,6
opd_001866,loc_008,2026-08-16,diarrhea,6
opd_001867,loc_008,2026-08-16,cough,3
opd_001868,loc_008,2026-08-16,rash,3
opd_001869,loc_008,2026-08-17,fever,5
opd_001870,loc_008,2026-08-17,diarrhea,4
opd_001871,loc_008,2026-08-17,cough,3
opd_001872,loc_008,2026-08-17,rash,2
opd_001873,loc_008,2026-08-18,fever,4
opd_001874,loc_008,2026-08-18,diarrhea,6
opd_001875,loc_008,2026-08-18,cough,2
opd_001876,loc_008,2026-08-18,rash,1
opd_001877,loc_008,2026-08-19,fever,4
opd_001878,loc_008,2026-08-19,diarrhea,3
opd_001879,loc_008,2026-08-19,cough,3
opd_001880,loc_008,2026-08-19,rash,0
opd_001881,loc_008,2026-08-20,fever,6
opd_001882,loc_008,2026-08-20,diarrhea,6
opd_001883,loc_008,2026-08-20,cough,2
opd_001884,loc_008,2026-08-20,rash,0
opd_001885,loc_008,2026-08-21,fever,4
opd_001886,loc_008,2026-08-21,diarrhea,2
opd_001887,loc_008,2026-08-21,cough,4
opd_001888,loc_008,2026-08-21,rash,1
opd_001889,loc_008,2026-08-22,fever,4
opd_001890,loc_008,2026-08-22,diarrhea,4
opd_001891,loc_008,2026-08-22,cough,2
opd_001892,loc_008,2026-08-22,rash,0
opd_001893,loc_008,2026-08-23,fever,6
opd_001894,loc_008,2026-08-23,diarrhea,3
opd_001895,loc_008,2026-08-23,cough,3
opd_001896,loc_008,2026-08-23,rash,1
opd_001897,loc_008,2026-08-24,fever,8
opd_001898,loc_008,2026-08-24,diarrhea,2
opd_001899,loc_008,2026-08-24,cough,2
opd_001900,loc_008,2026-08-24,rash,0
opd_001901,loc_008,2026-08-25,fever,6
opd_001902,loc_008,2026-08-25,diarrhea,4
opd_001903,loc_008,2026-08-25,cough,4
opd_001904,loc_008,2026-08-25,rash,2
opd_001905,loc_008,2026-08-26,fever,7
opd_001906,loc_008,2026-08-26,diarrhea,2
opd_001907,loc_008,2026-08-26,cough,2
opd_001908,loc_008,2026-08-26,rash,3
opd_001909,loc_008,2026-08-27,fever,6
opd_001910,loc_008,2026-08-27,diarrhea,3
opd_001911,loc_008,2026-08-27,cough,2
opd_001912,loc_008,2026-08-27,rash,3
opd_001913,loc_008,2026-08-28,fever,4
opd_001914,loc_008,2026-08-28,diarrhea,3
opd_001915,loc_008,2026-08-28,cough,3
opd_001916,loc_008,2026-08-28,rash,1
opd_001917,loc_008,2026-08-29,fever,7
opd_001918,loc_008,2026-08-29,diarrhea,3
opd_001919,loc_008,2026-08-29,cough,6
opd_001920,loc_008,2026-08-29,rash,2
opd_001921,loc_009,2026-07-01,fever,5
opd_001922,loc_009,2026-07-01,diarrhea,5
opd_001923,loc_009,2026-07-01,cough,6
opd_001924,loc_009,2026-07-01,rash,2
opd_001925,loc_009,2026-07-02,fever,4
opd_001926,loc_009,2026-07-02,diarrhea,2
opd_001927,loc_009,2026-07-02,cough,4
opd_001928,loc_009,2026-07-02,rash,0
opd_001929,loc_009,2026-07-03,fever,6
opd_001930,loc_009,2026-07-03,diarrhea,5
opd_001931,loc_009,2026-07-03,cough,2
opd_001932,loc_009,2026-07-03,rash,2
opd_001933,loc_009,2026-07-04,fever,7
opd_001934,loc_009,2026-07-04,diarrhea,4
opd_001935,loc_009,2026-07-04,cough,4
opd_001936,loc_009,2026-07-04,rash,0
opd_001937,loc_009,2026-07-05,fever,8
opd_001938,loc_009,2026-07-05,diarrhea,2
opd_001939,loc_009,2026-07-05,cough,4
opd_001940,loc_009,2026-07-05,rash,1
opd_001941,loc_009,2026-07-06,fever,5
opd_001942,loc_009,2026-07-06,diarrhea,2
opd_001943,loc_009,2026-07-06,cough,2
opd_001944,loc_009,2026-07-06,rash,0
opd_001945,loc_009,2026-07-07,fever,5
opd_001946,loc_009,2026-07-07,diarrhea,3
opd_001947,loc_009,2026-07-07,cough,6
opd_001948,loc_009,2026-07-07,rash,3
opd_001949,loc_009,2026-07-08,fever,4
opd_001950,loc_009,2026-07-08,diarrhea,3
opd_001951,loc_009,2026-07-08,cough,4
opd_001952,loc_009,2026-07-08,rash,0
opd_001953,loc_009,2026-07-09,fever,8
opd_001954,loc_009,2026-07-09,diarrhea,4
opd_001955,loc_009,2026-07-09,cough,4
opd_001956,loc_009,2026-07-09,rash,0
opd_001957,loc_009,2026-07-10,fever,7
opd_001958,loc_009,2026-07-10,diarrhea,4
opd_001959,loc_009,2026-07-10,cough,5
opd_001960,loc_009,2026-07-10,rash,0
opd_001961,loc_009,2026-07-11,fever,5
opd_001962,loc_009,2026-07-11,diarrhea,4
opd_001963,loc_009,2026-07-11,cough,2
opd_001964,loc_009,2026-07-11,rash,3
opd_001965,loc_009,2026-07-12,fever,8
opd_001966,loc_009,2026-07-12,diarrhea,4
opd_001967,loc_009,2026-07-12,cough,5
opd_001968,loc_009,2026-07-12,rash,3
opd_001969,loc_009,2026-07-13,fever,7
opd_001970,loc_009,2026-07-13,diarrhea,4
opd_001971,loc_009,2026-07-13,cough,6
opd_001972,loc_009,2026-07-13,rash,3
opd_001973,loc_009,2026-07-14,fever,7
opd_001974,loc_009,2026-07-14,diarrhea,5
opd_001975,loc_009,2026-07-14,cough,6
opd_001976,loc_009,2026-07-14,rash,3
opd_001977,loc_009,2026-07-15,fever,4
opd_001978,loc_009,2026-07-15,diarrhea,3
opd_001979,loc_009,2026-07-15,cough,2
opd_001980,loc_009,2026-07-15,rash,0
opd_001981,loc_009,2026-07-16,fever,4
opd_001982,loc_009,2026-07-16,diarrhea,5
opd_001983,loc_009,2026-07-16,cough,3
opd_001984,loc_009,2026-07-16,rash,0
opd_001985,loc_009,2026-07-17,fever,5
opd_001986,loc_009,2026-07-17,diarrhea,3
opd_001987,loc_009,2026-07-17,cough,6
opd_001988,loc_009,2026-07-17,rash,0
opd_001989,loc_009,2026-07-18,fever,7
opd_001990,loc_009,2026-07-18,diarrhea,6
opd_001991,loc_009,2026-07-18,cough,5
opd_001992,loc_009,2026-07-18,rash,2
opd_001993,loc_009,2026-07-19,fever,8
opd_001994,loc_009,2026-07-19,diarrhea,2
opd_001995,loc_009,2026-07-19,cough,6
opd_001996,loc_009,2026-07-19,rash,3
opd_001997,loc_009,2026-07-20,fever,7
opd_001998,loc_009,2026-07-20,diarrhea,4
opd_001999,loc_009,2026-07-20,cough,6
opd_002000,loc_009,2026-07-20,rash,0
opd_002001,loc_009,2026-07-21,fever,6
opd_002002,loc_009,2026-07-21,diarrhea,6
opd_002003,loc_009,2026-07-21,cough,2
opd_002004,loc_009,2026-07-21,rash,0
opd_002005,loc_009,2026-07-22,fever,7
opd_002006,loc_009,2026-07-22,diarrhea,5
opd_002007,loc_009,2026-07-22,cough,4
opd_002008,loc_009,2026-07-22,rash,2
opd_002009,loc_009,2026-07-23,fever,5
opd_002010,loc_009,2026-07-23,diarrhea,6
opd_002011,loc_009,2026-07-23,cough,4
opd_002012,loc_009,2026-07-23,rash,3
opd_002013,loc_009,2026-07-24,fever,6
opd_002014,loc_009,2026-07-24,diarrhea,6
opd_002015,loc_009,2026-07-24,cough,5
opd_002016,loc_009,2026-07-24,rash,2
opd_002017,loc_009,2026-07-25,fever,7
opd_002018,loc_009,2026-07-25,diarrhea,4
opd_002019,loc_009,2026-07-25,cough,6
opd_002020,loc_009,2026-07-25,rash,0
opd_002021,loc_009,2026-07-26,fever,7
opd_002022,loc_009,2026-07-26,diarrhea,5
opd_002023,loc_009,2026-07-26,cough,2
opd_002024,loc_009,2026-07-26,rash,3
opd_002025,loc_009,2026-07-27,fever,6
opd_002026,loc_009,2026-07-27,diarrhea,2
opd_002027,loc_009,2026-07-27,cough,5
opd_002028,loc_009,2026-07-27,rash,3
opd_002029,loc_009,2026-07-28,fever,4
opd_002030,loc_009,2026-07-28,diarrhea,5
opd_002031,loc_009,2026-07-28,cough,5
opd_002032,loc_009,2026-07-28,rash,0
opd_002033,loc_009,2026-07-29,fever,6
opd_002034,loc_009,2026-07-29,diarrhea,5
opd_002035,loc_009,2026-07-29,cough,2
opd_002036,loc_009,2026-07-29,rash,1
opd_002037,loc_009,2026-07-30,fever,7
opd_002038,loc_009,2026-07-30,diarrhea,6
opd_002039,loc_009,2026-07-30,cough,4
opd_002040,loc_009,2026-07-30,rash,3
opd_002041,loc_009,2026-07-31,fever,8
opd_002042,loc_009,2026-07-31,diarrhea,4
opd_002043,loc_009,2026-07-31,cough,3
opd_002044,loc_009,2026-07-31,rash,0
opd_002045,loc_009,2026-08-01,fever,8
opd_002046,loc_009,2026-08-01,diarrhea,2
opd_002047,loc_009,2026-08-01,cough,5
opd_002048,loc_009,2026-08-01,rash,2
opd_002049,loc_009,2026-08-02,fever,7
opd_002050,loc_009,2026-08-02,diarrhea,6
opd_002051,loc_009,2026-08-02,cough,3
opd_002052,loc_009,2026-08-02,rash,3
opd_002053,loc_009,2026-08-03,fever,4
opd_002054,loc_009,2026-08-03,diarrhea,4
opd_002055,loc_009,2026-08-03,cough,6
opd_002056,loc_009,2026-08-03,rash,0
opd_002057,loc_009,2026-08-04,fever,5
opd_002058,loc_009,2026-08-04,diarrhea,6
opd_002059,loc_009,2026-08-04,cough,4
opd_002060,loc_009,2026-08-04,rash,2
opd_002061,loc_009,2026-08-05,fever,6
opd_002062,loc_009,2026-08-05,diarrhea,3
opd_002063,loc_009,2026-08-05,cough,5
opd_002064,loc_009,2026-08-05,rash,3
opd_002065,loc_009,2026-08-06,fever,8
opd_002066,loc_009,2026-08-06,diarrhea,2
opd_002067,loc_009,2026-08-06,cough,3
opd_002068,loc_009,2026-08-06,rash,3
opd_002069,loc_009,2026-08-07,fever,7
opd_002070,loc_009,2026-08-07,diarrhea,3
opd_002071,loc_009,2026-08-07,cough,6
opd_002072,loc_009,2026-08-07,rash,1
opd_002073,loc_009,2026-08-08,fever,6
opd_002074,loc_009,2026-08-08,diarrhea,3
opd_002075,loc_009,2026-08-08,cough,4
opd_002076,loc_009,2026-08-08,rash,3
opd_002077,loc_009,2026-08-09,fever,6
opd_002078,loc_009,2026-08-09,diarrhea,6
opd_002079,loc_009,2026-08-09,cough,5
opd_002080,loc_009,2026-08-09,rash,0
opd_002081,loc_009,2026-08-10,fever,7
opd_002082,loc_009,2026-08-10,diarrhea,6
opd_002083,loc_009,2026-08-10,cough,2
opd_002084,loc_009,2026-08-10,rash,1
opd_002085,loc_009,2026-08-11,fever,8
opd_002086,loc_009,2026-08-11,diarrhea,4
opd_002087,loc_009,2026-08-11,cough,3
opd_002088,loc_009,2026-08-11,rash,0
opd_002089,loc_009,2026-08-12,fever,8
opd_002090,loc_009,2026-08-12,diarrhea,2
opd_002091,loc_009,2026-08-12,cough,3
opd_002092,loc_009,2026-08-12,rash,0
opd_002093,loc_009,2026-08-13,fever,5
opd_002094,loc_009,2026-08-13,diarrhea,2
opd_002095,loc_009,2026-08-13,cough,2
opd_002096,loc_009,2026-08-13,rash,3
opd_002097,loc_009,2026-08-14,fever,8
opd_002098,loc_009,2026-08-14,diarrhea,5
opd_002099,loc_009,2026-08-14,cough,3
opd_002100,loc_009,2026-08-14,rash,1
opd_002101,loc_009,2026-08-15,fever,8
opd_002102,loc_009,2026-08-15,diarrhea,5
opd_002103,loc_009,2026-08-15,cough,3
opd_002104,loc_009,2026-08-15,rash,1
opd_002105,loc_009,2026-08-16,fever,5
opd_002106,loc_009,2026-08-16,diarrhea,2
opd_002107,loc_009,2026-08-16,cough,6
opd_002108,loc_009,2026-08-16,rash,1
opd_002109,loc_009,2026-08-17,fever,7
opd_002110,loc_009,2026-08-17,diarrhea,5
opd_002111,loc_009,2026-08-17,cough,6
opd_002112,loc_009,2026-08-17,rash,2
opd_002113,loc_009,2026-08-18,fever,6
opd_002114,loc_009,2026-08-18,diarrhea,3
opd_002115,loc_009,2026-08-18,cough,6
opd_002116,loc_009,2026-08-18,rash,2
opd_002117,loc_009,2026-08-19,fever,5
opd_002118,loc_009,2026-08-19,diarrhea,2
opd_002119,loc_009,2026-08-19,cough,5
opd_002120,loc_009,2026-08-19,rash,0
opd_002121,loc_009,2026-08-20,fever,5
opd_002122,loc_009,2026-08-20,diarrhea,6
opd_002123,loc_009,2026-08-20,cough,3
opd_002124,loc_009,2026-08-20,rash,0
opd_002125,loc_009,2026-08-21,fever,6
opd_002126,loc_009,2026-08-21,diarrhea,3
opd_002127,loc_009,2026-08-21,cough,2
opd_002128,loc_009,2026-08-21,rash,3
opd_002129,loc_009,2026-08-22,fever,7
opd_002130,loc_009,2026-08-22,diarrhea,3
opd_002131,loc_009,2026-08-22,cough,3
opd_002132,loc_009,2026-08-22,rash,3
opd_002133,loc_009,2026-08-23,fever,8
opd_002134,loc_009,2026-08-23,diarrhea,4
opd_002135,loc_009,2026-08-23,cough,5
opd_002136,loc_009,2026-08-23,rash,1
opd_002137,loc_009,2026-08-24,fever,4
opd_002138,loc_009,2026-08-24,diarrhea,2
opd_002139,loc_009,2026-08-24,cough,4
opd_002140,loc_009,2026-08-24,rash,1
opd_002141,loc_009,2026-08-25,fever,7
opd_002142,loc_009,2026-08-25,diarrhea,3
opd_002143,loc_009,2026-08-25,cough,3
opd_002144,loc_009,2026-08-25,rash,2
opd_002145,loc_009,2026-08-26,fever,5
opd_002146,loc_009,2026-08-26,diarrhea,3
opd_002147,loc_009,2026-08-26,cough,2
opd_002148,loc_009,2026-08-26,rash,3
opd_002149,loc_009,2026-08-27,fever,8
opd_002150,loc_009,2026-08-27,diarrhea,2
opd_002151,loc_009,2026-08-27,cough,6
opd_002152,loc_009,2026-08-27,rash,1
opd_002153,loc_009,2026-08-28,fever,5
opd_002154,loc_009,2026-08-28,diarrhea,2
opd_002155,loc_009,2026-08-28,cough,6
opd_002156,loc_009,2026-08-28,rash,0
opd_002157,loc_009,2026-08-29,fever,5
opd_002158,loc_009,2026-08-29,diarrhea,4
opd_002159,loc_009,2026-08-29,cough,6
opd_002160,loc_009,2026-08-29,rash,1
opd_002161,loc_010,2026-07-01,fever,6
opd_002162,loc_010,2026-07-01,diarrhea,4
opd_002163,loc_010,2026-07-01,cough,4
opd_002164,loc_010,2026-07-01,rash,3
opd_002165,loc_010,2026-07-02,fever,8
opd_002166,loc_010,2026-07-02,diarrhea,2
opd_002167,loc_010,2026-07-02,cough,3
opd_002168,loc_010,2026-07-02,rash,0
opd_002169,loc_010,2026-07-03,fever,7
opd_002170,loc_010,2026-07-03,diarrhea,2
opd_002171,loc_010,2026-07-03,cough,6
opd_002172,loc_010,2026-07-03,rash,3
opd_002173,loc_010,2026-07-04,fever,8
opd_002174,loc_010,2026-07-04,diarrhea,2
opd_002175,loc_010,2026-07-04,cough,6
opd_002176,loc_010,2026-07-04,rash,0
opd_002177,loc_010,2026-07-05,fever,4
opd_002178,loc_010,2026-07-05,diarrhea,6
opd_002179,loc_010,2026-07-05,cough,6
opd_002180,loc_010,2026-07-05,rash,2
opd_002181,loc_010,2026-07-06,fever,7
opd_002182,loc_010,2026-07-06,diarrhea,6
opd_002183,loc_010,2026-07-06,cough,6
opd_002184,loc_010,2026-07-06,rash,0
opd_002185,loc_010,2026-07-07,fever,8
opd_002186,loc_010,2026-07-07,diarrhea,5
opd_002187,loc_010,2026-07-07,cough,4
opd_002188,loc_010,2026-07-07,rash,3
opd_002189,loc_010,2026-07-08,fever,4
opd_002190,loc_010,2026-07-08,diarrhea,3
opd_002191,loc_010,2026-07-08,cough,4
opd_002192,loc_010,2026-07-08,rash,2
opd_002193,loc_010,2026-07-09,fever,4
opd_002194,loc_010,2026-07-09,diarrhea,2
opd_002195,loc_010,2026-07-09,cough,4
opd_002196,loc_010,2026-07-09,rash,1
opd_002197,loc_010,2026-07-10,fever,4
opd_002198,loc_010,2026-07-10,diarrhea,5
opd_002199,loc_010,2026-07-10,cough,3
opd_002200,loc_010,2026-07-10,rash,3
opd_002201,loc_010,2026-07-11,fever,6
opd_002202,loc_010,2026-07-11,diarrhea,4
opd_002203,loc_010,2026-07-11,cough,6
opd_002204,loc_010,2026-07-11,rash,2
opd_002205,loc_010,2026-07-12,fever,4
opd_002206,loc_010,2026-07-12,diarrhea,5
opd_002207,loc_010,2026-07-12,cough,3
opd_002208,loc_010,2026-07-12,rash,3
opd_002209,loc_010,2026-07-13,fever,8
opd_002210,loc_010,2026-07-13,diarrhea,5
opd_002211,loc_010,2026-07-13,cough,6
opd_002212,loc_010,2026-07-13,rash,0
opd_002213,loc_010,2026-07-14,fever,6
opd_002214,loc_010,2026-07-14,diarrhea,3
opd_002215,loc_010,2026-07-14,cough,4
opd_002216,loc_010,2026-07-14,rash,1
opd_002217,loc_010,2026-07-15,fever,6
opd_002218,loc_010,2026-07-15,diarrhea,3
opd_002219,loc_010,2026-07-15,cough,4
opd_002220,loc_010,2026-07-15,rash,1
opd_002221,loc_010,2026-07-16,fever,8
opd_002222,loc_010,2026-07-16,diarrhea,6
opd_002223,loc_010,2026-07-16,cough,3
opd_002224,loc_010,2026-07-16,rash,2
opd_002225,loc_010,2026-07-17,fever,8
opd_002226,loc_010,2026-07-17,diarrhea,5
opd_002227,loc_010,2026-07-17,cough,4
opd_002228,loc_010,2026-07-17,rash,3
opd_002229,loc_010,2026-07-18,fever,5
opd_002230,loc_010,2026-07-18,diarrhea,5
opd_002231,loc_010,2026-07-18,cough,5
opd_002232,loc_010,2026-07-18,rash,2
opd_002233,loc_010,2026-07-19,fever,5
opd_002234,loc_010,2026-07-19,diarrhea,6
opd_002235,loc_010,2026-07-19,cough,3
opd_002236,loc_010,2026-07-19,rash,1
opd_002237,loc_010,2026-07-20,fever,7
opd_002238,loc_010,2026-07-20,diarrhea,4
opd_002239,loc_010,2026-07-20,cough,2
opd_002240,loc_010,2026-07-20,rash,1
opd_002241,loc_010,2026-07-21,fever,8
opd_002242,loc_010,2026-07-21,diarrhea,3
opd_002243,loc_010,2026-07-21,cough,2
opd_002244,loc_010,2026-07-21,rash,2
opd_002245,loc_010,2026-07-22,fever,7
opd_002246,loc_010,2026-07-22,diarrhea,2
opd_002247,loc_010,2026-07-22,cough,6
opd_002248,loc_010,2026-07-22,rash,2
opd_002249,loc_010,2026-07-23,fever,4
opd_002250,loc_010,2026-07-23,diarrhea,4
opd_002251,loc_010,2026-07-23,cough,5
opd_002252,loc_010,2026-07-23,rash,1
opd_002253,loc_010,2026-07-24,fever,6
opd_002254,loc_010,2026-07-24,diarrhea,3
opd_002255,loc_010,2026-07-24,cough,4
opd_002256,loc_010,2026-07-24,rash,2
opd_002257,loc_010,2026-07-25,fever,6
opd_002258,loc_010,2026-07-25,diarrhea,4
opd_002259,loc_010,2026-07-25,cough,4
opd_002260,loc_010,2026-07-25,rash,1
opd_002261,loc_010,2026-07-26,fever,5
opd_002262,loc_010,2026-07-26,diarrhea,6
opd_002263,loc_010,2026-07-26,cough,6
opd_002264,loc_010,2026-07-26,rash,1
opd_002265,loc_010,2026-07-27,fever,7
opd_002266,loc_010,2026-07-27,diarrhea,2
opd_002267,loc_010,2026-07-27,cough,6
opd_002268,loc_010,2026-07-27,rash,2
opd_002269,loc_010,2026-07-28,fever,8
opd_002270,loc_010,2026-07-28,diarrhea,3
opd_002271,loc_010,2026-07-28,cough,5
opd_002272,loc_010,2026-07-28,rash,3
opd_002273,loc_010,2026-07-29,fever,8
opd_002274,loc_010,2026-07-29,diarrhea,6
opd_002275,loc_010,2026-07-29,cough,3
opd_002276,loc_010,2026-07-29,rash,2
opd_002277,loc_010,2026-07-30,fever,7
opd_002278,loc_010,2026-07-30,diarrhea,3
opd_002279,loc_010,2026-07-30,cough,2
opd_002280,loc_010,2026-07-30,rash,3
opd_002281,loc_010,2026-07-31,fever,8
opd_002282,loc_010,2026-07-31,diarrhea,2
opd_002283,loc_010,2026-07-31,cough,3
opd_002284,loc_010,2026-07-31,rash,0
opd_002285,loc_010,2026-08-01,fever,6
opd_002286,loc_010,2026-08-01,diarrhea,4
opd_002287,loc_010,2026-08-01,cough,4
opd_002288,loc_010,2026-08-01,rash,2
opd_002289,loc_010,2026-08-02,fever,8
opd_002290,loc_010,2026-08-02,diarrhea,3
opd_002291,loc_010,2026-08-02,cough,2
opd_002292,loc_010,2026-08-02,rash,0
opd_002293,loc_010,2026-08-03,fever,7
opd_002294,loc_010,2026-08-03,diarrhea,2
opd_002295,loc_010,2026-08-03,cough,6
opd_002296,loc_010,2026-08-03,rash,3
opd_002297,loc_010,2026-08-04,fever,8
opd_002298,loc_010,2026-08-04,diarrhea,5
opd_002299,loc_010,2026-08-04,cough,6
opd_002300,loc_010,2026-08-04,rash,3
opd_002301,loc_010,2026-08-05,fever,6
opd_002302,loc_010,2026-08-05,diarrhea,3
opd_002303,loc_010,2026-08-05,cough,3
opd_002304,loc_010,2026-08-05,rash,1
opd_002305,loc_010,2026-08-06,fever,8
opd_002306,loc_010,2026-08-06,diarrhea,5
opd_002307,loc_010,2026-08-06,cough,5
opd_002308,loc_010,2026-08-06,rash,2
opd_002309,loc_010,2026-08-07,fever,5
opd_002310,loc_010,2026-08-07,diarrhea,5
opd_002311,loc_010,2026-08-07,cough,6
opd_002312,loc_010,2026-08-07,rash,3
opd_002313,loc_010,2026-08-08,fever,5
opd_002314,loc_010,2026-08-08,diarrhea,2
opd_002315,loc_010,2026-08-08,cough,2
opd_002316,loc_010,2026-08-08,rash,3
opd_002317,loc_010,2026-08-09,fever,7
opd_002318,loc_010,2026-08-09,diarrhea,5
opd_002319,loc_010,2026-08-09,cough,4
opd_002320,loc_010,2026-08-09,rash,1
opd_002321,loc_010,2026-08-10,fever,5
opd_002322,loc_010,2026-08-10,diarrhea,2
opd_002323,loc_010,2026-08-10,cough,2
opd_002324,loc_010,2026-08-10,rash,0
opd_002325,loc_010,2026-08-11,fever,7
opd_002326,loc_010,2026-08-11,diarrhea,4
opd_002327,loc_010,2026-08-11,cough,6
opd_002328,loc_010,2026-08-11,rash,2
opd_002329,loc_010,2026-08-12,fever,8
opd_002330,loc_010,2026-08-12,diarrhea,2
opd_002331,loc_010,2026-08-12,cough,5
opd_002332,loc_010,2026-08-12,rash,0
opd_002333,loc_010,2026-08-13,fever,5
opd_002334,loc_010,2026-08-13,diarrhea,2
opd_002335,loc_010,2026-08-13,cough,2
opd_002336,loc_010,2026-08-13,rash,3
opd_002337,loc_010,2026-08-14,fever,7
opd_002338,loc_010,2026-08-14,diarrhea,2
opd_002339,loc_010,2026-08-14,cough,4
opd_002340,loc_010,2026-08-14,rash,3
opd_002341,loc_010,2026-08-15,fever,8
opd_002342,loc_010,2026-08-15,diarrhea,5
opd_002343,loc_010,2026-08-15,cough,2
opd_002344,loc_010,2026-08-15,rash,2
opd_002345,loc_010,2026-08-16,fever,6
opd_002346,loc_010,2026-08-16,diarrhea,4
opd_002347,loc_010,2026-08-16,cough,4
opd_002348,loc_010,2026-08-16,rash,1
opd_002349,loc_010,2026-08-17,fever,6
opd_002350,loc_010,2026-08-17,diarrhea,2
opd_002351,loc_010,2026-08-17,cough,6
