signal_id,location_id,date,product_group,units_sold
pharmacy_001446,loc_009,2026-07-02,cough_medicine,9
pharmacy_001447,loc_009,2026-07-03,ORS,9
pharmacy_001448,loc_009,2026-07-03,fever_medicine,13
pharmacy_001449,loc_009,2026-07-03,cough_medicine,5
pharmacy_001450,loc_009,2026-07-04,ORS,6
pharmacy_001451,loc_009,2026-07-04,fever_medicine,12
pharmacy_001452,loc_009,2026-07-04,cough_medicine,10
pharmacy_001453,loc_009,2026-07-05,ORS,10
pharmacy_001454,loc_009,2026-07-05,fever_medicine,13
pharmacy_001455,loc_009,2026-07-05,cough_medicine,11
pharmacy_001456,loc_009,2026-07-06,ORS,8
pharmacy_001457,loc_009,2026-07-06,fever_medicine,14
pharmacy_001458,loc_009,2026-07-06,cough_medicine,6
pharmacy_001459,loc_009,2026-07-07,ORS,8
pharmacy_001460,loc_009,2026-07-07,fever_medicine,12
pharmacy_001461,loc_009,2026-07-07,cough_medicine,7
pharmacy_001462,loc_009,2026-07-08,ORS,6
pharmacy_001463,loc_009,2026-07-08,fever_medicine,14
pharmacy_001464,loc_009,2026-07-08,cough_medicine,8
pharmacy_001465,loc_009,2026-07-09,ORS,12
pharmacy_001466,loc_009,2026-07-09,fever_medicine,12
pharmacy_001467,loc_009,2026-07-09,cough_medicine,8
pharmacy_001468,loc_009,2026-07-10,ORS,6
pharmacy_001469,loc_009,2026-07-10,fever_medicine,14
pharmacy_001470,loc_009,2026-07-10,cough_medicine,9
pharmacy_001471,loc_009,2026-07-11,ORS,9
pharmacy_001472,loc_009,2026-07-11,fever_medicine,14
pharmacy_001473,loc_009,2026-07-11,cough_medicine,7
pharmacy_001474,loc_009,2026-07-12,ORS,11
pharmacy_001475,loc_009,2026-07-12,fever_medicine,15
pharmacy_001476,loc_009,2026-07-12,cough_medicine,11
pharmacy_001477,loc_009,2026-07-13,ORS,12
pharmacy_001478,loc_009,2026-07-13,fever_medicine,13
pharmacy_001479,loc_009,2026-07-13,cough_medicine,8
pharmacy_001480,loc_009,2026-07-14,ORS,11
pharmacy_001481,loc_009,2026-07-14,fever_medicine,16
pharmacy_001482,loc_009,2026-07-14,cough_medicine,7
pharmacy_001483,loc_009,2026-07-15,ORS,7
pharmacy_001484,loc_009,2026-07-15,fever_medicine,14
pharmacy_001485,loc_009,2026-07-15,cough_medicine,11
pharmacy_001486,loc_009,2026-07-16,ORS,10
pharmacy_001487,loc_009,2026-07-16,fever_medicine,14
pharmacy_001488,loc_009,2026-07-16,cough_medicine,5
pharmacy_001489,loc_009,2026-07-17,ORS,8
pharmacy_001490,loc_009,2026-07-17,fever_medicine,13
pharmacy_001491,loc_009,2026-07-17,cough_medicine,10
pharmacy_001492,loc_009,2026-07-18,ORS,6
pharmacy_001493,loc_009,2026-07-18,fever_medicine,16
pharmacy_001494,loc_009,2026-07-18,cough_medicine,6
pharmacy_001495,loc_009,2026-07-19,ORS,12
pharmacy_001496,loc_009,2026-07-19,fever_medicine,12
pharmacy_001497,loc_009,2026-07-19,cough_medicine,7
pharmacy_001498,loc_009,2026-07-20,ORS,8
pharmacy_001499,loc_009,2026-07-20,fever_medicine,14
pharmacy_001500,loc_009,2026-07-20,cough_medicine,6
pharmacy_001501,loc_009,2026-07-21,ORS,7
pharmacy_001502,loc_009,2026-07-21,fever_medicine,16
pharmacy_001503,loc_009,2026-07-21,cough_medicine,10
pharmacy_001504,loc_009,2026-07-22,ORS,12
pharmacy_001505,loc_009,2026-07-22,fever_medicine,12
pharmacy_001506,loc_009,2026-07-22,cough_medicine,5
pharmacy_001507,loc_009,2026-07-23,ORS,7
pharmacy_001508,loc_009,2026-07-23,fever_medicine,14
pharmacy_001509,loc_009,2026-07-23,cough_medicine,5
pharmacy_001510,loc_009,2026-07-24,ORS,9
pharmacy_001511,loc_009,2026-07-24,fever_medicine,10
pharmacy_001512,loc_009,2026-07-24,cough_medicine,5
pharmacy_001513,loc_009,2026-07-25,ORS,9
pharmacy_001514,loc_009,2026-07-25,fever_medicine,16
pharmacy_001515,loc_009,2026-07-25,cough_medicine,9
pharmacy_001516,loc_009,2026-07-26,ORS,8
pharmacy_001517,loc_009,2026-07-26,fever_medicine,11
pharmacy_001518,loc_009,2026-07-26,cough_medicine,9
pharmacy_001519,loc_009,2026-07-27,ORS,11
pharmacy_001520,loc_009,2026-07-27,fever_medicine,15
pharmacy_001521,loc_009,2026-07-27,cough_medicine,5
pharmacy_001522,loc_009,2026-07-28,ORS,7
pharmacy_001523,loc_009,2026-07-28,fever_medicine,16
pharmacy_001524,loc_009,2026-07-28,cough_medicine,9
pharmacy_001525,loc_009,2026-07-29,ORS,10
pharmacy_001526,loc_009,2026-07-29,fever_medicine,10
pharmacy_001527,loc_009,2026-07-29,cough_medicine,5
pharmacy_001528,loc_009,2026-07-30,ORS,6
pharmacy_001529,loc_009,2026-07-30,fever_medicine,12
pharmacy_001530,loc_009,2026-07-30,cough_medicine,9
pharmacy_001531,loc_009,2026-07-31,ORS,7
pharmacy_001532,loc_009,2026-07-31,fever_medicine,15
pharmacy_001533,loc_009,2026-07-31,cough_medicine,11
pharmacy_001534,loc_009,2026-08-01,ORS,12
pharmacy_001535,loc_009,2026-08-01,fever_medicine,16
pharmacy_001536,loc_009,2026-08-01,cough_medicine,6
pharmacy_001537,loc_009,2026-08-02,ORS,6
pharmacy_001538,loc_009,2026-08-02,fever_medicine,14
pharmacy_001539,loc_009,2026-08-02,cough_medicine,11
pharmacy_001540,loc_009,2026-08-03,ORS,7
pharmacy_001541,loc_009,2026-08-03,fever_medicine,16
pharmacy_001542,loc_009,2026-08-03,cough_medicine,7
pharmacy_001543,loc_009,2026-08-04,ORS,11
pharmacy_001544,loc_009,2026-08-04,fever_medicine,13
pharmacy_001545,loc_009,2026-08-04,cough_medicine,8
pharmacy_001546,loc_009,2026-08-05,ORS,11
pharmacy_001547,loc_009,2026-08-05,fever_medicine,11
pharmacy_001548,loc_009,2026-08-05,cough_medicine,7
pharmacy_001549,loc_009,2026-08-06,ORS,8
pharmacy_001550,loc_009,2026-08-06,fever_medicine,16
pharmacy_001551,loc_009,2026-08-06,cough_medicine,5
pharmacy_001552,loc_009,2026-08-07,ORS,11
pharmacy_001553,loc_009,2026-08-07,fever_medicine,14
pharmacy_001554,loc_009,2026-08-07,cough_medicine,11
pharmacy_001555,loc_009,2026-08-08,ORS,6
pharmacy_001556,loc_009,2026-08-08,fever_medicine,15
pharmacy_001557,loc_009,2026-08-08,cough_medicine,6
pharmacy_001558,loc_009,2026-08-09,ORS,9
pharmacy_001559,loc_009,2026-08-09,fever_medicine,13
pharmacy_001560,loc_009,2026-08-09,cough_medicine,7
pharmacy_001561,loc_009,2026-08-10,ORS,10
pharmacy_001562,loc_009,2026-08-10,fever_medicine,15
pharmacy_001563,loc_009,2026-08-10,cough_medicine,11
pharmacy_001564,loc_009,2026-08-11,ORS,12
pharmacy_001565,loc_009,2026-08-11,fever_medicine,11
pharmacy_001566,loc_009,2026-08-11,cough_medicine,7
pharmacy_001567,loc_009,2026-08-12,ORS,8
pharmacy_001568,loc_009,2026-08-12,fever_medicine,11
pharmacy_001569,loc_009,2026-08-12,cough_medicine,8
pharmacy_001570,loc_009,2026-08-13,ORS,10
pharmacy_001571,loc_009,2026-08-13,fever_medicine,16
pharmacy_001572,loc_009,2026-08-13,cough_medicine,10
pharmacy_001573,loc_009,2026-08-14,ORS,12
pharmacy_001574,loc_009,2026-08-14,fever_medicine,10
pharmacy_001575,loc_009,2026-08-14,cough_medicine,11
pharmacy_001576,loc_009,2026-08-15,ORS,12
pharmacy_001577,loc_009,2026-08-15,fever_medicine,12
pharmacy_001578,loc_009,2026-08-15,cough_medicine,6
pharmacy_001579,loc_009,2026-08-16,ORS,8
pharmacy_001580,loc_009,2026-08-16,fever_medicine,16
pharmacy_001581,loc_009,2026-08-16,cough_medicine,6
pharmacy_001582,loc_009,2026-08-17,ORS,10
pharmacy_001583,loc_009,2026-08-17,fever_medicine,15
pharmacy_001584,loc_009,2026-08-17,cough_medicine,9
pharmacy_001585,loc_009,2026-08-18,ORS,6
pharmacy_001586,loc_009,2026-08-18,fever_medicine,16
pharmacy_001587,loc_009,2026-08-18,cough_medicine,6
pharmacy_001588,loc_009,2026-08-19,ORS,9
pharmacy_001589,loc_009,2026-08-19,fever_medicine,13
pharmacy_001590,loc_009,2026-08-19,cough_medicine,6
pharmacy_001591,loc_009,2026-08-20,ORS,8
pharmacy_001592,loc_009,2026-08-20,fever_medicine,15
pharmacy_001593,loc_009,2026-08-20,cough_medicine,9
pharmacy_001594,loc_009,2026-08-21,ORS,12
pharmacy_001595,loc_009,2026-08-21,fever_medicine,12
pharmacy_001596,loc_009,2026-08-21,cough_medicine,7
pharmacy_001597,loc_009,2026-08-22,ORS,10
pharmacy_001598,loc_009,2026-08-22,fever_medicine,15
pharmacy_001599,loc_009,2026-08-22,cough_medicine,9
pharmacy_001600,loc_009,2026-08-23,ORS,11
pharmacy_001601,loc_009,2026-08-23,fever_medicine,11
pharmacy_001602,loc_009,2026-08-23,cough_medicine,5
pharmacy_001603,loc_009,2026-08-24,ORS,10
pharmacy_001604,loc_009,2026-08-24,fever_medicine,10
pharmacy_001605,loc_009,2026-08-24,cough_medicine,11
pharmacy_001606,loc_009,2026-08-25,ORS,9
pharmacy_001607,loc_009,2026-08-25,fever_medicine,12
pharmacy_001608,loc_009,2026-08-25,cough_medicine,5
pharmacy_001609,loc_009,2026-08-26,ORS,8
pharmacy_001610,loc_009,2026-08-26,fever_medicine,10
pharmacy_001611,loc_009,2026-08-26,cough_medicine,8
pharmacy_001612,loc_009,2026-08-27,ORS,7
pharmacy_001613,loc_009,2026-08-27,fever_medicine,16
pharmacy_001614,loc_009,2026-08-27,cough_medicine,7
pharmacy_001615,loc_009,2026-08-28,ORS,9
pharmacy_001616,loc_009,2026-08-28,fever_medicine,16
pharmacy_001617,loc_009,2026-08-28,cough_medicine,9
pharmacy_001618,loc_009,2026-08-29,ORS,7
pharmacy_001619,loc_009,2026-08-29,fever_medicine,16
pharmacy_001620,loc_009,2026-08-29,cough_medicine,9
pharmacy_001621,loc_010,2026-07-01,ORS,11
pharmacy_001622,loc_010,2026-07-01,fever_medicine,12
pharmacy_001623,loc_010,2026-07-01,cough_medicine,9
pharmacy_001624,loc_010,2026-07-02,ORS,8
pharmacy_001625,loc_010,2026-07-02,fever_medicine,15
pharmacy_001626,loc_010,2026-07-02,cough_medicine,8
pharmacy_001627,loc_010,2026-07-03,ORS,11
pharmacy_001628,loc_010,2026-07-03,fever_medicine,14
pharmacy_001629,loc_010,2026-07-03,cough_medicine,8
pharmacy_001630,loc_010,2026-07-04,ORS,7
pharmacy_001631,loc_010,2026-07-04,fever_medicine,12
pharmacy_001632,loc_010,2026-07-04,cough_medicine,6
pharmacy_001633,loc_010,2026-07-05,ORS,7
pharmacy_001634,loc_010,2026-07-05,fever_medicine,13
pharmacy_001635,loc_010,2026-07-05,cough_medicine,10
pharmacy_001636,loc_010,2026-07-06,ORS,6
pharmacy_001637,loc_010,2026-07-06,fever_medicine,11
pharmacy_001638,loc_010,2026-07-06,cough_medicine,8
pharmacy_001639,loc_010,2026-07-07,ORS,11
pharmacy_001640,loc_010,2026-07-07,fever_medicine,16
pharmacy_001641,loc_010,2026-07-07,cough_medicine,10
pharmacy_001642,loc_010,2026-07-08,ORS,10
pharmacy_001643,loc_010,2026-07-08,fever_medicine,13
pharmacy_001644,loc_010,2026-07-08,cough_medicine,7
pharmacy_001645,loc_010,2026-07-09,ORS,10
pharmacy_001646,loc_010,2026-07-09,fever_medicine,16
pharmacy_001647,loc_010,2026-07-09,cough_medicine,9
pharmacy_001648,loc_010,2026-07-10,ORS,12
pharmacy_001649,loc_010,2026-07-10,fever_medicine,11
pharmacy_001650,loc_010,2026-07-10,cough_medicine,7
pharmacy_001651,loc_010,2026-07-11,ORS,8
pharmacy_001652,loc_010,2026-07-11,fever_medicine,13
pharmacy_001653,loc_010,2026-07-11,cough_medicine,9
pharmacy_001654,loc_010,2026-07-12,ORS,8
pharmacy_001655,loc_010,2026-07-12,fever_medicine,13
pharmacy_001656,loc_010,2026-07-12,cough_medicine,10
pharmacy_001657,loc_010,2026-07-13,ORS,8
pharmacy_001658,loc_010,2026-07-13,fever_medicine,14
pharmacy_001659,loc_010,2026-07-13,cough_medicine,11
pharmacy_001660,loc_010,2026-07-14,ORS,12
pharmacy_001661,loc_010,2026-07-14,fever_medicine,14
pharmacy_001662,loc_010,2026-07-14,cough_medicine,8
pharmacy_001663,loc_010,2026-07-15,ORS,8
pharmacy_001664,loc_010,2026-07-15,fever_medicine,10
pharmacy_001665,loc_010,2026-07-15,cough_medicine,10
pharmacy_001666,loc_010,2026-07-16,ORS,8
pharmacy_001667,loc_010,2026-07-16,fever_medicine,11
pharmacy_001668,loc_010,2026-07-16,cough_medicine,8
pharmacy_001669,loc_010,2026-07-17,ORS,12
pharmacy_001670,loc_010,2026-07-17,fever_medicine,13
pharmacy_001671,loc_010,2026-07-17,cough_medicine,6
pharmacy_001672,loc_010,2026-07-18,ORS,6
pharmacy_001673,loc_010,2026-07-18,fever_medicine,15
pharmacy_001674,loc_010,2026-07-18,cough_medicine,7
pharmacy_001675,loc_010,2026-07-19,ORS,6
pharmacy_001676,loc_010,2026-07-19,fever_medicine,15
pharmacy_001677,loc_010,2026-07-19,cough_medicine,9
pharmacy_001678,loc_010,2026-07-20,ORS,12
pharmacy_001679,loc_010,2026-07-20,fever_medicine,14
pharmacy_001680,loc_010,2026-07-20,cough_medicine,5
pharmacy_001681,loc_010,2026-07-21,ORS,9
pharmacy_001682,loc_010,2026-07-21,fever_medicine,14
pharmacy_001683,loc_010,2026-07-21,cough_medicine,7
pharmacy_001684,loc_010,2026-07-22,ORS,7
pharmacy_001685,loc_010,2026-07-22,fever_medicine,14
pharmacy_001686,loc_010,2026-07-22,cough_medicine,9
pharmacy_001687,loc_010,2026-07-23,ORS,7
pharmacy_001688,loc_010,2026-07-23,fever_medicine,14
pharmacy_001689,loc_010,2026-07-23,cough_medicine,9
pharmacy_001690,loc_010,2026-07-24,ORS,7
pharmacy_001691,loc_010,2026-07-24,fever_medicine,15
pharmacy_001692,loc_010,2026-07-24,cough_medicine,6
pharmacy_001693,loc_010,2026-07-25,ORS,6
pharmacy_001694,loc_010,2026-07-25,fever_medicine,13
pharmacy_001695,loc_010,2026-07-25,cough_medicine,5
pharmacy_001696,loc_010,2026-07-26,ORS,9
pharmacy_001697,loc_010,2026-07-26,fever_medicine,10
pharmacy_001698,loc_010,2026-07-26,cough_medicine,7
pharmacy_001699,loc_010,2026-07-27,ORS,6
pharmacy_001700,loc_010,2026-07-27,fever_medicine,11
pharmacy_001701,loc_010,2026-07-27,cough_medicine,5
pharmacy_001702,loc_010,2026-07-28,ORS,8
pharmacy_001703,loc_010,2026-07-28,fever_medicine,15
pharmacy_001704,loc_010,2026-07-28,cough_medicine,5
pharmacy_001705,loc_010,2026-07-29,ORS,12
pharmacy_001706,loc_010,2026-07-29,fever_medicine,14
pharmacy_001707,loc_010,2026-07-29,cough_medicine,5
pharmacy_001708,loc_010,2026-07-30,ORS,11
pharmacy_001709,loc_010,2026-07-30,fever_medicine,15
pharmacy_001710,loc_010,2026-07-30,cough_medicine,5
pharmacy_001711,loc_010,2026-07-31,ORS,6
pharmacy_001712,loc_010,2026-07-31,fever_medicine,16
pharmacy_001713,loc_010,2026-07-31,cough_medicine,5
pharmacy_001714,loc_010,2026-08-01,ORS,8
pharmacy_001715,loc_010,2026-08-01,fever_medicine,16
pharmacy_001716,loc_010,2026-08-01,cough_medicine,8
pharmacy_001717,loc_010,2026-08-02,ORS,9
pharmacy_001718,loc_010,2026-08-02,fever_medicine,16
pharmacy_001719,loc_010,2026-08-02,cough_medicine,9
pharmacy_001720,loc_010,2026-08-03,ORS,12
pharmacy_001721,loc_010,2026-08-03,fever_medicine,13
pharmacy_001722,loc_010,2026-08-03,cough_medicine,6
pharmacy_001723,loc_010,2026-08-04,ORS,8
pharmacy_001724,loc_010,2026-08-04,fever_medicine,13
pharmacy_001725,loc_010,2026-08-04,cough_medicine,5
pharmacy_001726,loc_010,2026-08-05,ORS,11
pharmacy_001727,loc_010,2026-08-05,fever_medicine,14
pharmacy_001728,loc_010,2026-08-05,cough_medicine,5
pharmacy_001729,loc_010,2026-08-06,ORS,8
pharmacy_001730,loc_010,2026-08-06,fever_medicine,13
pharmacy_001731,loc_010,2026-08-06,cough_medicine,11
pharmacy_001732,loc_010,2026-08-07,ORS,8
pharmacy_001733,loc_010,2026-08-07,fever_medicine,15
pharmacy_001734,loc_010,2026-08-07,cough_medicine,9
pharmacy_001735,loc_010,2026-08-08,ORS,8
pharmacy_001736,loc_010,2026-08-08,fever_medicine,12
pharmacy_001737,loc_010,2026-08-08,cough_medicine,9
pharmacy_001738,loc_010,2026-08-09,ORS,8
pharmacy_001739,loc_010,2026-08-09,fever_medicine,14
pharmacy_001740,loc_010,2026-08-09,cough_medicine,7
pharmacy_001741,loc_010,2026-08-10,ORS,9
pharmacy_001742,loc_010,2026-08-10,fever_medicine,13
pharmacy_001743,loc_010,2026-08-10,cough_medicine,7
pharmacy_001744,loc_010,2026-08-11,ORS,7
pharmacy_001745,loc_010,2026-08-11,fever_medicine,12
pharmacy_001746,loc_010,2026-08-11,cough_medicine,6
pharmacy_001747,loc_010,2026-08-12,ORS,12
pharmacy_001748,loc_010,2026-08-12,fever_medicine,12
pharmacy_001749,loc_010,2026-08-12,cough_medicine,9
pharmacy_001750,loc_010,2026-08-13,ORS,12
pharmacy_001751,loc_010,2026-08-13,fever_medicine,15
pharmacy_001752,loc_010,2026-08-13,cough_medicine,5
pharmacy_001753,loc_010,2026-08-14,ORS,8
pharmacy_001754,loc_010,2026-08-14,fever_medicine,15
pharmacy_001755,loc_010,2026-08-14,cough_medicine,6
pharmacy_001756,loc_010,2026-08-15,ORS,9
pharmacy_001757,loc_010,2026-08-15,fever_medicine,12
pharmacy_001758,loc_010,2026-08-15,cough_medicine,8
pharmacy_001759,loc_010,2026-08-16,ORS,7
pharmacy_001760,loc_010,2026-08-16,fever_medicine,12
pharmacy_001761,loc_010,2026-08-16,cough_medicine,11
pharmacy_001762,loc_010,2026-08-17,ORS,8
pharmacy_001763,loc_010,2026-08-17,fever_medicine,13
pharmacy_001764,loc_010,2026-08-17,cough_medicine,8
pharmacy_001765,loc_010,2026-08-18,ORS,10
pharmacy_001766,loc_010,2026-08-18,fever_medicine,11
pharmacy_001767,loc_010,2026-08-18,cough_medicine,9
pharmacy_001768,loc_010,2026-08-19,ORS,8
pharmacy_001769,loc_010,2026-08-19,fever_medicine,14
pharmacy_001770,loc_010,2026-08-19,cough_medicine,8
pharmacy_001771,loc_010,2026-08-20,ORS,7
pharmacy_001772,loc_010,2026-08-20,fever_medicine,12
pharmacy_001773,loc_010,2026-08-20,cough_medicine,10
pharmacy_001774,loc_010,2026-08-21,ORS,8
pharmacy_001775,loc_010,2026-08-21,fever_medicine,13
pharmacy_001776,loc_010,2026-08-21,cough_medicine,9
pharmacy_001777,loc_010,2026-08-22,ORS,11
pharmacy_001778,loc_010,2026-08-22,fever_medicine,10
pharmacy_001779,loc_010,2026-08-22,cough_medicine,5
pharmacy_001780,loc_010,2026-08-23,ORS,9
pharmacy_001781,loc_010,2026-08-23,fever_medicine,14
pharmacy_001782,loc_010,2026-08-23,cough_medicine,11
pharmacy_001783,loc_010,2026-08-24,ORS,8
pharmacy_001784,loc_010,2026-08-24,fever_medicine,10
pharmacy_001785,loc_010,2026-08-24,cough_medicine,6
pharmacy_001786,loc_010,2026-08-25,ORS,10
pharmacy_001787,loc_010,2026-08-25,fever_medicine,12
pharmacy_001788,loc_010,2026-08-25,cough_medicine,7
pharmacy_001789,loc_010,2026-08-26,ORS,7
pharmacy_001790,loc_010,2026-08-26,fever_medicine,10
pharmacy_001791,loc_010,2026-08-26,cough_medicine,10
pharmacy_001792,loc_010,2026-08-27,ORS,7
pharmacy_001793,loc_010,2026-08-27,fever_medicine,16
pharmacy_001794,loc_010,2026-08-27,cough_medicine,7
pharmacy_001795,loc_010,2026-08-28,ORS,8
pharmacy_001796,loc_010,2026-08-28,fever_medicine,12
pharmacy_001797,loc_010,2026-08-28,cough_medicine,7
pharmacy_001798,loc_010,2026-08-29,ORS,7
pharmacy_001799,loc_010,2026-08-29,fever_medicine,15
pharmacy_001800,loc_010,2026-08-29,cough_medicine,6
pharmacy_001801,loc_011,2026-07-01,ORS,8
pharmacy_001802,loc_011,2026-07-01,fever_medicine,14
pharmacy_001803,loc_011,2026-07-01,cough_medicine,9
pharmacy_001804,loc_011,2026-07-02,ORS,7
pharmacy_001805,loc_011,2026-07-02,fever_medicine,10
pharmacy_001806,loc_011,2026-07-02,cough_medicine,7
pharmacy_001807,loc_011,2026-07-03,ORS,10
pharmacy_001808,loc_011,2026-07-03,fever_medicine,16
pharmacy_001809,loc_011,2026-07-03,cough_medicine,5
pharmacy_001810,loc_011,2026-07-04,ORS,8
pharmacy_001811,loc_011,2026-07-04,fever_medicine,12
pharmacy_001812,loc_011,2026-07-04,cough_medicine,11
pharmacy_001813,loc_011,2026-07-05,ORS,7
pharmacy_001814,loc_011,2026-07-05,fever_medicine,13
pharmacy_001815,loc_011,2026-07-05,cough_medicine,6
pharmacy_001816,loc_011,2026-07-06,ORS,10
pharmacy_001817,loc_011,2026-07-06,fever_medicine,10
pharmacy_001818,loc_011,2026-07-06,cough_medicine,9
pharmacy_001819,loc_011,2026-07-07,ORS,10
pharmacy_001820,loc_011,2026-07-07,fever_medicine,10
pharmacy_001821,loc_011,2026-07-07,cough_medicine,9
pharmacy_001822,loc_011,2026-07-08,ORS,6
pharmacy_001823,loc_011,2026-07-08,fever_medicine,15
pharmacy_001824,loc_011,2026-07-08,cough_medicine,6
pharmacy_001825,loc_011,2026-07-09,ORS,11
pharmacy_001826,loc_011,2026-07-09,fever_medicine,15
pharmacy_001827,loc_011,2026-07-09,cough_medicine,5
pharmacy_001828,loc_011,2026-07-10,ORS,8
pharmacy_001829,loc_011,2026-07-10,fever_medicine,14
pharmacy_001830,loc_011,2026-07-10,cough_medicine,5
pharmacy_001831,loc_011,2026-07-11,ORS,7
pharmacy_001832,loc_011,2026-07-11,fever_medicine,10
pharmacy_001833,loc_011,2026-07-11,cough_medicine,9
pharmacy_001834,loc_011,2026-07-12,ORS,12
pharmacy_001835,loc_011,2026-07-12,fever_medicine,10
pharmacy_001836,loc_011,2026-07-12,cough_medicine,10
pharmacy_001837,loc_011,2026-07-13,ORS,9
pharmacy_001838,loc_011,2026-07-13,fever_medicine,12
pharmacy_001839,loc_011,2026-07-13,cough_medicine,5
pharmacy_001840,loc_011,2026-07-14,ORS,7
pharmacy_001841,loc_011,2026-07-14,fever_medicine,11
pharmacy_001842,loc_011,2026-07-14,cough_medicine,9
pharmacy_001843,loc_011,2026-07-15,ORS,8
pharmacy_001844,loc_011,2026-07-15,fever_medicine,13
pharmacy_001845,loc_011,2026-07-15,cough_medicine,8
pharmacy_001846,loc_011,2026-07-16,ORS,7
pharmacy_001847,loc_011,2026-07-16,fever_medicine,10
pharmacy_001848,loc_011,2026-07-16,cough_medicine,11
pharmacy_001849,loc_011,2026-07-17,ORS,12
pharmacy_001850,loc_011,2026-07-17,fever_medicine,16
pharmacy_001851,loc_011,2026-07-17,cough_medicine,11
pharmacy_001852,loc_011,2026-07-18,ORS,9
pharmacy_001853,loc_011,2026-07-18,fever_medicine,13
pharmacy_001854,loc_011,2026-07-18,cough_medicine,9
pharmacy_001855,loc_011,2026-07-19,ORS,9
pharmacy_001856,loc_011,2026-07-19,fever_medicine,15
pharmacy_001857,loc_011,2026-07-19,cough_medicine,9
pharmacy_001858,loc_011,2026-07-20,ORS,11
pharmacy_001859,loc_011,2026-07-20,fever_medicine,11
pharmacy_001860,loc_011,2026-07-20,cough_medicine,8
pharmacy_001861,loc_011,2026-07-21,ORS,8
pharmacy_001862,loc_011,2026-07-21,fever_medicine,16
pharmacy_001863,loc_011,2026-07-21,cough_medicine,10
pharmacy_001864,loc_011,2026-07-22,ORS,11
pharmacy_001865,loc_011,2026-07-22,fever_medicine,10
pharmacy_001866,loc_011,2026-07-22,cough_medicine,5
pharmacy_001867,loc_011,2026-07-23,ORS,10
pharmacy_001868,loc_011,2026-07-23,fever_medicine,16
pharmacy_001869,loc_011,2026-07-23,cough_medicine,6
pharmacy_001870,loc_011,2026-07-24,ORS,11
pharmacy_001871,loc_011,2026-07-24,fever_medicine,13
pharmacy_001872,loc_011,2026-07-24,cough_medicine,10
pharmacy_001873,loc_011,2026-07-25,ORS,7
pharmacy_001874,loc_011,2026-07-25,fever_medicine,12
pharmacy_001875,loc_011,2026-07-25,cough_medicine,9
pharmacy_001876,loc_011,2026-07-26,ORS,9
pharmacy_001877,loc_011,2026-07-26,fever_medicine,10
pharmacy_001878,loc_011,2026-07-26,cough_medicine,9
pharmacy_001879,loc_011,2026-07-27,ORS,8
pharmacy_001880,loc_011,2026-07-27,fever_medicine,15
pharmacy_001881,loc_011,2026-07-27,cough_medicine,9
pharmacy_001882,loc_011,2026-07-28,ORS,10
pharmacy_001883,loc_011,2026-07-28,fever_medicine,11
pharmacy_001884,loc_011,2026-07-28,cough_medicine,10
pharmacy_001885,loc_011,2026-07-29,ORS,11
pharmacy_001886,loc_011,2026-07-29,fever_medicine,12
pharmacy_001887,loc_011,2026-07-29,cough_medicine,7
pharmacy_001888,loc_011,2026-07-30,ORS,9
pharmacy_001889,loc_011,2026-07-30,fever_medicine,14
pharmacy_001890,loc_011,2026-07-30,cough_medicine,10
pharmacy_001891,loc_011,2026-07-31,ORS,6
pharmacy_001892,loc_011,2026-07-31,fever_medicine,15
pharmacy_001893,loc_011,2026-07-31,cough_medicine,6
pharmacy_001894,loc_011,2026-08-01,ORS,12
pharmacy_001895,loc_011,2026-08-01,fever_medicine,15
pharmacy_001896,loc_011,2026-08-01,cough_medicine,10
pharmacy_001897,loc_011,2026-08-02,ORS,12
pharmacy_001898,loc_011,2026-08-02,fever_medicine,13
pharmacy_001899,loc_011,2026-08-02,cough_medicine,9
pharmacy_001900,loc_011,2026-08-03,ORS,10
pharmacy_001901,loc_011,2026-08-03,fever_medicine,15
pharmacy_001902,loc_011,2026-08-03,cough_medicine,10
pharmacy_001903,loc_011,2026-08-04,ORS,6
pharmacy_001904,loc_011,2026-08-04,fever_medicine,10
pharmacy_001905,loc_011,2026-08-04,cough_medicine,8
pharmacy_001906,loc_011,2026-08-05,ORS,9
pharmacy_001907,loc_011,2026-08-05,fever_medicine,10
pharmacy_001908,loc_011,2026-08-05,cough_medicine,7
pharmacy_001909,loc_011,2026-08-06,ORS,11
pharmacy_001910,loc_011,2026-08-06,fever_medicine,10
pharmacy_001911,loc_011,2026-08-06,cough_medicine,9
pharmacy_001912,loc_011,2026-08-07,ORS,7
pharmacy_001913,loc_011,2026-08-07,fever_medicine,12
pharmacy_001914,loc_011,2026-08-07,cough_medicine,10
pharmacy_001915,loc_011,2026-08-08,ORS,11
pharmacy_001916,loc_011,2026-08-08,fever_medicine,10
pharmacy_001917,loc_011,2026-08-08,cough_medicine,10
pharmacy_001918,loc_011,2026-08-09,ORS,10
pharmacy_001919,loc_011,2026-08-09,fever_medicine,12
pharmacy_001920,loc_011,2026-08-09,cough_medicine,5
pharmacy_001921,loc_011,2026-08-10,ORS,11
pharmacy_001922,loc_011,2026-08-10,fever_medicine,11
pharmacy_001923,loc_011,2026-08-10,cough_medicine,10
pharmacy_001924,loc_011,2026-08-11,ORS,10
pharmacy_001925,loc_011,2026-08-11,fever_medicine,14
pharmacy_001926,loc_011,2026-08-11,cough_medicine,8
pharmacy_001927,loc_011,2026-08-12,ORS,9
