signal_id,location_id,date,syndrome,case_count
asha_001764,loc_008,2026-07-21,rash,0
asha_001765,loc_008,2026-07-22,fever,3
asha_001766,loc_008,2026-07-22,diarrhea,4
asha_001767,loc_008,2026-07-22,cough,2
asha_001768,loc_008,2026-07-22,rash,1
asha_001769,loc_008,2026-07-23,fever,5
asha_001770,loc_008,2026-07-23,diarrhea,5
asha_001771,loc_008,2026-07-23,cough,2
asha_001772,loc_008,2026-07-23,rash,2
asha_001773,loc_008,2026-07-24,fever,5
asha_001774,loc_008,2026-07-24,diarrhea,1
asha_001775,loc_008,2026-07-24,cough,2
asha_001776,loc_008,2026-07-24,rash,3
asha_001777,loc_008,2026-07-25,fever,5
asha_001778,loc_008,2026-07-25,diarrhea,2
asha_001779,loc_008,2026-07-25,cough,1
asha_001780,loc_008,2026-07-25,rash,0
asha_001781,loc_008,2026-07-26,fever,5
asha_001782,loc_008,2026-07-26,diarrhea,2
asha_001783,loc_008,2026-07-26,cough,1
asha_001784,loc_008,2026-07-26,rash,0
asha_001785,loc_008,2026-07-27,fever,5
asha_001786,loc_008,2026-07-27,diarrhea,1
asha_001787,loc_008,2026-07-27,cough,5
asha_001788,loc_008,2026-07-27,rash,0
asha_001789,loc_008,2026-07-28,fever,5
asha_001790,loc_008,2026-07-28,diarrhea,4
asha_001791,loc_008,2026-07-28,cough,2
asha_001792,loc_008,2026-07-28,rash,0
asha_001793,loc_008,2026-07-29,fever,4
asha_001794,loc_008,2026-07-29,diarrhea,2
asha_001795,loc_008,2026-07-29,cough,3
asha_001796,loc_008,2026-07-29,rash,2
asha_001797,loc_008,2026-07-30,fever,2
asha_001798,loc_008,2026-07-30,diarrhea,4
asha_001799,loc_008,2026-07-30,cough,4
asha_001800,loc_008,2026-07-30,rash,0
asha_001801,loc_008,2026-07-31,fever,6
asha_001802,loc_008,2026-07-31,diarrhea,1
asha_001803,loc_008,2026-07-31,cough,5
asha_001804,loc_008,2026-07-31,rash,0
asha_001805,loc_008,2026-08-01,fever,6
asha_001806,loc_008,2026-08-01,diarrhea,3
asha_001807,loc_008,2026-08-01,cough,3
asha_001808,loc_008,2026-08-01,rash,3
asha_001809,loc_008,2026-08-02,fever,6
asha_001810,loc_008,2026-08-02,diarrhea,2
asha_001811,loc_008,2026-08-02,cough,2
asha_001812,loc_008,2026-08-02,rash,3
asha_001813,loc_008,2026-08-03,fever,6
asha_001814,loc_008,2026-08-03,diarrhea,5
asha_001815,loc_008,2026-08-03,cough,1
asha_001816,loc_008,2026-08-03,rash,1
asha_001817,loc_008,2026-08-04,fever,2
asha_001818,loc_008,2026-08-04,diarrhea,5
asha_001819,loc_008,2026-08-04,cough,3
asha_001820,loc_008,2026-08-04,rash,1
asha_001821,loc_008,2026-08-05,fever,3
asha_001822,loc_008,2026-08-05,diarrhea,4
asha_001823,loc_008,2026-08-05,cough,4
asha_001824,loc_008,2026-08-05,rash,2
asha_001825,loc_008,2026-08-06,fever,6
asha_001826,loc_008,2026-08-06,diarrhea,3
asha_001827,loc_008,2026-08-06,cough,4
asha_001828,loc_008,2026-08-06,rash,0
asha_001829,loc_008,2026-08-07,fever,2
asha_001830,loc_008,2026-08-07,diarrhea,2
asha_001831,loc_008,2026-08-07,cough,5
asha_001832,loc_008,2026-08-07,rash,0
asha_001833,loc_008,2026-08-08,fever,3
asha_001834,loc_008,2026-08-08,diarrhea,5
asha_001835,loc_008,2026-08-08,cough,3
asha_001836,loc_008,2026-08-08,rash,3
asha_001837,loc_008,2026-08-09,fever,5
asha_001838,loc_008,2026-08-09,diarrhea,1
asha_001839,loc_008,2026-08-09,cough,3
asha_001840,loc_008,2026-08-09,rash,2
asha_001841,loc_008,2026-08-10,fever,5
asha_001842,loc_008,2026-08-10,diarrhea,1
asha_001843,loc_008,2026-08-10,cough,1
asha_001844,loc_008,2026-08-10,rash,3
asha_001845,loc_008,2026-08-11,fever,5
asha_001846,loc_008,2026-08-11,diarrhea,3
asha_001847,loc_008,2026-08-11,cough,3
asha_001848,loc_008,2026-08-11,rash,3
asha_001849,loc_008,2026-08-12,fever,6
asha_001850,loc_008,2026-08-12,diarrhea,1
asha_001851,loc_008,2026-08-12,cough,2
asha_001852,loc_008,2026-08-12,rash,0
asha_001853,loc_008,2026-08-13,fever,3
asha_001854,loc_008,2026-08-13,diarrhea,4
asha_001855,loc_008,2026-08-13,cough,4
asha_001856,loc_008,2026-08-13,rash,3
asha_001857,loc_008,2026-08-14,fever,6
asha_001858,loc_008,2026-08-14,diarrhea,1
asha_001859,loc_008,2026-08-14,cough,3
asha_001860,loc_008,2026-08-14,rash,0
asha_001861,loc_008,2026-08-15,fever,3
asha_001862,loc_008,2026-08-15,diarrhea,5
asha_001863,loc_008,2026-08-15,cough,2
asha_001864,loc_008,2026-08-15,rash,2
asha_001865,loc_008,2026-08-16,fever,5
asha_001866,loc_008,2026-08-16,diarrhea,2
asha_001867,loc_008,2026-08-16,cough,4
asha_001868,loc_008,2026-08-16,rash,2
asha_001869,loc_008,2026-08-17,fever,4
asha_001870,loc_008,2026-08-17,diarrhea,4
asha_001871,loc_008,2026-08-17,cough,4
asha_001872,loc_008,2026-08-17,rash,0
asha_001873,loc_008,2026-08-18,fever,6
asha_001874,loc_008,2026-08-18,diarrhea,1
asha_001875,loc_008,2026-08-18,cough,5
asha_001876,loc_008,2026-08-18,rash,0
asha_001877,loc_008,2026-08-19,fever,3
asha_001878,loc_008,2026-08-19,diarrhea,1
asha_001879,loc_008,2026-08-19,cough,1
asha_001880,loc_008,2026-08-19,rash,0
asha_001881,loc_008,2026-08-20,fever,5
asha_001882,loc_008,2026-08-20,diarrhea,3
asha_001883,loc_008,2026-08-20,cough,4
asha_001884,loc_008,2026-08-20,rash,3
asha_001885,loc_008,2026-08-21,fever,5
asha_001886,loc_008,2026-08-21,diarrhea,2
asha_001887,loc_008,2026-08-21,cough,5
asha_001888,loc_008,2026-08-21,rash,2
asha_001889,loc_008,2026-08-22,fever,3
asha_001890,loc_008,2026-08-22,diarrhea,2
asha_001891,loc_008,2026-08-22,cough,2
asha_001892,loc_008,2026-08-22,rash,1
asha_001893,loc_008,2026-08-23,fever,6
asha_001894,loc_008,2026-08-23,diarrhea,5
asha_001895,loc_008,2026-08-23,cough,4
asha_001896,loc_008,2026-08-23,rash,0
asha_001897,loc_008,2026-08-24,fever,4
asha_001898,loc_008,2026-08-24,diarrhea,5
asha_001899,loc_008,2026-08-24,cough,1
asha_001900,loc_008,2026-08-24,rash,0
asha_001901,loc_008,2026-08-25,fever,3
asha_001902,loc_008,2026-08-25,diarrhea,2
asha_001903,loc_008,2026-08-25,cough,4
asha_001904,loc_008,2026-08-25,rash,1
asha_001905,loc_008,2026-08-26,fever,4
asha_001906,loc_008,2026-08-26,diarrhea,1
asha_001907,loc_008,2026-08-26,cough,5
asha_001908,loc_008,2026-08-26,rash,2
asha_001909,loc_008,2026-08-27,fever,3
asha_001910,loc_008,2026-08-27,diarrhea,5
asha_001911,loc_008,2026-08-27,cough,3
asha_001912,loc_008,2026-08-27,rash,0
asha_001913,loc_008,2026-08-28,fever,5
asha_001914,loc_008,2026-08-28,diarrhea,2
asha_001915,loc_008,2026-08-28,cough,1
asha_001916,loc_008,2026-08-28,rash,1
asha_001917,loc_008,2026-08-29,fever,5
asha_001918,loc_008,2026-08-29,diarrhea,4
asha_001919,loc_008,2026-08-29,cough,1
asha_001920,loc_008,2026-08-29,rash,1
asha_001921,loc_009,2026-07-01,fever,5
asha_001922,loc_009,2026-07-01,diarrhea,5
asha_001923,loc_009,2026-07-01,cough,5
asha_001924,loc_009,2026-07-01,rash,0
asha_001925,loc_009,2026-07-02,fever,4
asha_001926,loc_009,2026-07-02,diarrhea,5
asha_001927,loc_009,2026-07-02,cough,3
asha_001928,loc_009,2026-07-02,rash,1
asha_001929,loc_009,2026-07-03,fever,5
asha_001930,loc_009,2026-07-03,diarrhea,3
asha_001931,loc_009,2026-07-03,cough,5
asha_001932,loc_009,2026-07-03,rash,0
asha_001933,loc_009,2026-07-04,fever,2
asha_001934,loc_009,2026-07-04,diarrhea,5
asha_001935,loc_009,2026-07-04,cough,4
asha_001936,loc_009,2026-07-04,rash,1
asha_001937,loc_009,2026-07-05,fever,5
asha_001938,loc_009,2026-07-05,diarrhea,1
asha_001939,loc_009,2026-07-05,cough,2
asha_001940,loc_009,2026-07-05,rash,0
asha_001941,loc_009,2026-07-06,fever,2
asha_001942,loc_009,2026-07-06,diarrhea,3
asha_001943,loc_009,2026-07-06,cough,4
asha_001944,loc_009,2026-07-06,rash,3
asha_001945,loc_009,2026-07-07,fever,5
asha_001946,loc_009,2026-07-07,diarrhea,4
asha_001947,loc_009,2026-07-07,cough,5
asha_001948,loc_009,2026-07-07,rash,0
asha_001949,loc_009,2026-07-08,fever,2
asha_001950,loc_009,2026-07-08,diarrhea,4
asha_001951,loc_009,2026-07-08,cough,4
asha_001952,loc_009,2026-07-08,rash,2
asha_001953,loc_009,2026-07-09,fever,6
asha_001954,loc_009,2026-07-09,diarrhea,3
asha_001955,loc_009,2026-07-09,cough,4
asha_001956,loc_009,2026-07-09,rash,3
asha_001957,loc_009,2026-07-10,fever,4
asha_001958,loc_009,2026-07-10,diarrhea,1
asha_001959,loc_009,2026-07-10,cough,2
asha_001960,loc_009,2026-07-10,rash,0
asha_001961,loc_009,2026-07-11,fever,6
asha_001962,loc_009,2026-07-11,diarrhea,5
asha_001963,loc_009,2026-07-11,cough,3
asha_001964,loc_009,2026-07-11,rash,2
asha_001965,loc_009,2026-07-12,fever,6
asha_001966,loc_009,2026-07-12,diarrhea,3
asha_001967,loc_009,2026-07-12,cough,4
asha_001968,loc_009,2026-07-12,rash,3
asha_001969,loc_009,2026-07-13,fever,4
asha_001970,loc_009,2026-07-13,diarrhea,4
asha_001971,loc_009,2026-07-13,cough,2
asha_001972,loc_009,2026-07-13,rash,2
asha_001973,loc_009,2026-07-14,fever,6
asha_001974,loc_009,2026-07-14,diarrhea,2
asha_001975,loc_009,2026-07-14,cough,1
asha_001976,loc_009,2026-07-14,rash,0
asha_001977,loc_009,2026-07-15,fever,4
asha_001978,loc_009,2026-07-15,diarrhea,4
asha_001979,loc_009,2026-07-15,cough,4
asha_001980,loc_009,2026-07-15,rash,0
asha_001981,loc_009,2026-07-16,fever,2
asha_001982,loc_009,2026-07-16,diarrhea,4
asha_001983,loc_009,2026-07-16,cough,2
asha_001984,loc_009,2026-07-16,rash,3
asha_001985,loc_009,2026-07-17,fever,4
asha_001986,loc_009,2026-07-17,diarrhea,4
asha_001987,loc_009,2026-07-17,cough,4
asha_001988,loc_009,2026-07-17,rash,0
asha_001989,loc_009,2026-07-18,fever,6
asha_001990,loc_009,2026-07-18,diarrhea,4
asha_001991,loc_009,2026-07-18,cough,4
asha_001992,loc_009,2026-07-18,rash,1
asha_001993,loc_009,2026-07-19,fever,5
asha_001994,loc_009,2026-07-19,diarrhea,4
asha_001995,loc_009,2026-07-19,cough,3
asha_001996,loc_009,2026-07-19,rash,0
asha_001997,loc_009,2026-07-20,fever,5
asha_001998,loc_009,2026-07-20,diarrhea,2
asha_001999,loc_009,2026-07-20,cough,3
asha_002000,loc_009,2026-07-20,rash,1
asha_002001,loc_009,2026-07-21,fever,5
asha_002002,loc_009,2026-07-21,diarrhea,5
asha_002003,loc_009,2026-07-21,cough,2
asha_002004,loc_009,2026-07-21,rash,3
asha_002005,loc_009,2026-07-22,fever,5
asha_002006,loc_009,2026-07-22,diarrhea,3
asha_002007,loc_009,2026-07-22,cough,4
asha_002008,loc_009,2026-07-22,rash,0
asha_002009,loc_009,2026-07-23,fever,4
asha_002010,loc_009,2026-07-23,diarrhea,4
asha_002011,loc_009,2026-07-23,cough,1
asha_002012,loc_009,2026-07-23,rash,1
asha_002013,loc_009,2026-07-24,fever,4
asha_002014,loc_009,2026-07-24,diarrhea,5
asha_002015,loc_009,2026-07-24,cough,2
asha_002016,loc_009,2026-07-24,rash,1
asha_002017,loc_009,2026-07-25,fever,3
asha_002018,loc_009,2026-07-25,diarrhea,3
asha_002019,loc_009,2026-07-25,cough,1
asha_002020,loc_009,2026-07-25,rash,0
asha_002021,loc_009,2026-07-26,fever,4
asha_002022,loc_009,2026-07-26,diarrhea,3
asha_002023,loc_009,2026-07-26,cough,2
asha_002024,loc_009,2026-07-26,rash,0
asha_002025,loc_009,2026-07-27,fever,3
asha_002026,loc_009,2026-07-27,diarrhea,5
asha_002027,loc_009,2026-07-27,cough,5
asha_002028,loc_009,2026-07-27,rash,0
asha_002029,loc_009,2026-07-28,fever,2
asha_002030,loc_009,2026-07-28,diarrhea,2
asha_002031,loc_009,2026-07-28,cough,4
asha_002032,loc_009,2026-07-28,rash,0
asha_002033,loc_009,2026-07-29,fever,6
asha_002034,loc_009,2026-07-29,diarrhea,3
asha_002035,loc_009,2026-07-29,cough,4
asha_002036,loc_009,2026-07-29,rash,1
asha_002037,loc_009,2026-07-30,fever,5
asha_002038,loc_009,2026-07-30,diarrhea,4
asha_002039,loc_009,2026-07-30,cough,3
asha_002040,loc_009,2026-07-30,rash,0
asha_002041,loc_009,2026-07-31,fever,3
asha_002042,loc_009,2026-07-31,diarrhea,5
asha_002043,loc_009,2026-07-31,cough,2
asha_002044,loc_009,2026-07-31,rash,2
asha_002045,loc_009,2026-08-01,fever,5
asha_002046,loc_009,2026-08-01,diarrhea,1
asha_002047,loc_009,2026-08-01,cough,3
asha_002048,loc_009,2026-08-01,rash,0
asha_002049,loc_009,2026-08-02,fever,5
asha_002050,loc_009,2026-08-02,diarrhea,5
asha_002051,loc_009,2026-08-02,cough,4
asha_002052,loc_009,2026-08-02,rash,0
asha_002053,loc_009,2026-08-03,fever,5
asha_002054,loc_009,2026-08-03,diarrhea,4
asha_002055,loc_009,2026-08-03,cough,1
asha_002056,loc_009,2026-08-03,rash,2
asha_002057,loc_009,2026-08-04,fever,4
asha_002058,loc_009,2026-08-04,diarrhea,3
asha_002059,loc_009,2026-08-04,cough,3
asha_002060,loc_009,2026-08-04,rash,2
asha_002061,loc_009,2026-08-05,fever,4
asha_002062,loc_009,2026-08-05,diarrhea,5
asha_002063,loc_009,2026-08-05,cough,1
asha_002064,loc_009,2026-08-05,rash,0
asha_002065,loc_009,2026-08-06,fever,3
asha_002066,loc_009,2026-08-06,diarrhea,2
asha_002067,loc_009,2026-08-06,cough,3
asha_002068,loc_009,2026-08-06,rash,0
asha_002069,loc_009,2026-08-07,fever,3
asha_002070,loc_009,2026-08-07,diarrhea,2
asha_002071,loc_009,2026-08-07,cough,4
asha_002072,loc_009,2026-08-07,rash,1
asha_002073,loc_009,2026-08-08,fever,3
asha_002074,loc_009,2026-08-08,diarrhea,2
asha_002075,loc_009,2026-08-08,cough,2
asha_002076,loc_009,2026-08-08,rash,0
asha_002077,loc_009,2026-08-09,fever,3
asha_002078,loc_009,2026-08-09,diarrhea,2
asha_002079,loc_009,2026-08-09,cough,2
asha_002080,loc_009,2026-08-09,rash,3
asha_002081,loc_009,2026-08-10,fever,4
asha_002082,loc_009,2026-08-10,diarrhea,5
asha_002083,loc_009,2026-08-10,cough,5
asha_002084,loc_009,2026-08-10,rash,0
asha_002085,loc_009,2026-08-11,fever,4
asha_002086,loc_009,2026-08-11,diarrhea,2
asha_002087,loc_009,2026-08-11,cough,3
asha_002088,loc_009,2026-08-11,rash,2
asha_002089,loc_009,2026-08-12,fever,5
asha_002090,loc_009,2026-08-12,diarrhea,4
asha_002091,loc_009,2026-08-12,cough,4
asha_002092,loc_009,2026-08-12,rash,1
asha_002093,loc_009,2026-08-13,fever,4
asha_002094,loc_009,2026-08-13,diarrhea,3
asha_002095,loc_009,2026-08-13,cough,5
asha_002096,loc_009,2026-08-13,rash,0
asha_002097,loc_009,2026-08-14,fever,2
asha_002098,loc_009,2026-08-14,diarrhea,2
asha_002099,loc_009,2026-08-14,cough,2
asha_002100,loc_009,2026-08-14,rash,0
asha_002101,loc_009,2026-08-15,fever,5
asha_002102,loc_009,2026-08-15,diarrhea,1
asha_002103,loc_009,2026-08-15,cough,4
asha_002104,loc_009,2026-08-15,rash,0
asha_002105,loc_009,2026-08-16,fever,2
asha_002106,loc_009,2026-08-16,diarrhea,5
asha_002107,loc_009,2026-08-16,cough,1
asha_002108,loc_009,2026-08-16,rash,2
asha_002109,loc_009,2026-08-17,fever,5
asha_002110,loc_009,2026-08-17,diarrhea,5
asha_002111,loc_009,2026-08-17,cough,5
asha_002112,loc_009,2026-08-17,rash,3
asha_002113,loc_009,2026-08-18,fever,4
asha_002114,loc_009,2026-08-18,diarrhea,5
asha_002115,loc_009,2026-08-18,cough,3
asha_002116,loc_009,2026-08-18,rash,0
asha_002117,loc_009,2026-08-19,fever,2
asha_002118,loc_009,2026-08-19,diarrhea,2
asha_002119,loc_009,2026-08-19,cough,3
asha_002120,loc_009,2026-08-19,rash,3
asha_002121,loc_009,2026-08-20,fever,4
asha_002122,loc_009,2026-08-20,diarrhea,2
asha_002123,loc_009,2026-08-20,cough,1
asha_002124,loc_009,2026-08-20,rash,2
asha_002125,loc_009,2026-08-21,fever,3
asha_002126,loc_009,2026-08-21,diarrhea,4
asha_002127,loc_009,2026-08-21,cough,2
asha_002128,loc_009,2026-08-21,rash,0
asha_002129,loc_009,2026-08-22,fever,3
asha_002130,loc_009,2026-08-22,diarrhea,2
asha_002131,loc_009,2026-08-22,cough,4
asha_002132,loc_009,2026-08-22,rash,1
asha_002133,loc_009,2026-08-23,fever,4
asha_002134,loc_009,2026-08-23,diarrhea,5
asha_002135,loc_009,2026-08-23,cough,3
asha_002136,loc_009,2026-08-23,rash,3
asha_002137,loc_009,2026-08-24,fever,3
asha_002138,loc_009,2026-08-24,diarrhea,1
asha_002139,loc_009,2026-08-24,cough,1
asha_002140,loc_009,2026-08-24,rash,2
asha_002141,loc_009,2026-08-25,fever,5
asha_002142,loc_009,2026-08-25,diarrhea,1
asha_002143,loc_009,2026-08-25,cough,5
asha_002144,loc_009,2026-08-25,rash,0
asha_002145,loc_009,2026-08-26,fever,5
asha_002146,loc_009,2026-08-26,diarrhea,1
asha_002147,loc_009,2026-08-26,cough,2
asha_002148,loc_009,2026-08-26,rash,2
asha_002149,loc_009,2026-08-27,fever,6
asha_002150,loc_009,2026-08-27,diarrhea,5
asha_002151,loc_009,2026-08-27,cough,2
asha_002152,loc_009,2026-08-27,rash,2
asha_002153,loc_009,2026-08-28,fever,2
asha_002154,loc_009,2026-08-28,diarrhea,4
asha_002155,loc_009,2026-08-28,cough,4
asha_002156,loc_009,2026-08-28,rash,0
asha_002157,loc_009,2026-08-29,fever,2
asha_002158,loc_009,2026-08-29,diarrhea,1
asha_002159,loc_009,2026-08-29,cough,3
asha_002160,loc_009,2026-08-29,rash,0
asha_002161,loc_010,2026-07-01,fever,4
asha_002162,loc_010,2026-07-01,diarrhea,1
asha_002163,loc_010,2026-07-01,cough,4
asha_002164,loc_010,2026-07-01,rash,1
asha_002165,loc_010,2026-07-02,fever,5
asha_002166,loc_010,2026-07-02,diarrhea,4
asha_002167,loc_010,2026-07-02,cough,3
asha_002168,loc_010,2026-07-02,rash,0
asha_002169,loc_010,2026-07-03,fever,3
asha_002170,loc_010,2026-07-03,diarrhea,3
asha_002171,loc_010,2026-07-03,cough,1
asha_002172,loc_010,2026-07-03,rash,1
asha_002173,loc_010,2026-07-04,fever,3
asha_002174,loc_010,2026-07-04,diarrhea,3
asha_002175,loc_010,2026-07-04,cough,4
asha_002176,loc_010,2026-07-04,rash,2
asha_002177,loc_010,2026-07-05,fever,6
asha_002178,loc_010,2026-07-05,diarrhea,5
asha_002179,loc_010,2026-07-05,cough,1
asha_002180,loc_010,2026-07-05,rash,2
asha_002181,loc_010,2026-07-06,fever,4
asha_002182,loc_010,2026-07-06,diarrhea,5
asha_002183,loc_010,2026-07-06,cough,3
asha_002184,loc_010,2026-07-06,rash,3
asha_002185,loc_010,2026-07-07,fever,3
asha_002186,loc_010,2026-07-07,diarrhea,2
asha_002187,loc_010,2026-07-07,cough,5
asha_002188,loc_010,2026-07-07,rash,1
asha_002189,loc_010,2026-07-08,fever,4
asha_002190,loc_010,2026-07-08,diarrhea,3
asha_002191,loc_010,2026-07-08,cough,3
asha_002192,loc_010,2026-07-08,rash,0
asha_002193,loc_010,2026-07-09,fever,5
asha_002194,loc_010,2026-07-09,diarrhea,2
asha_002195,loc_010,2026-07-09,cough,3
asha_002196,loc_010,2026-07-09,rash,1
asha_002197,loc_010,2026-07-10,fever,2
asha_002198,loc_010,2026-07-10,diarrhea,3
asha_002199,loc_010,2026-07-10,cough,4
asha_002200,loc_010,2026-07-10,rash,1
asha_002201,loc_010,2026-07-11,fever,6
asha_002202,loc_010,2026-07-11,diarrhea,4
asha_002203,loc_010,2026-07-11,cough,4
asha_002204,loc_010,2026-07-11,rash,0
asha_002205,loc_010,2026-07-12,fever,5
asha_002206,loc_010,2026-07-12,diarrhea,5
asha_002207,loc_010,2026-07-12,cough,4
asha_002208,loc_010,2026-07-12,rash,2
asha_002209,loc_010,2026-07-13,fever,2
asha_002210,loc_010,2026-07-13,diarrhea,2
asha_002211,loc_010,2026-07-13,cough,3
asha_002212,loc_010,2026-07-13,rash,2
asha_002213,loc_010,2026-07-14,fever,6
asha_002214,loc_010,2026-07-14,diarrhea,1
asha_002215,loc_010,2026-07-14,cough,1
asha_002216,loc_010,2026-07-14,rash,0
asha_002217,loc_010,2026-07-15,fever,5
asha_002218,loc_010,2026-07-15,diarrhea,3
asha_002219,loc_010,2026-07-15,cough,4
asha_002220,loc_010,2026-07-15,rash,0
asha_002221,loc_010,2026-07-16,fever,3
asha_002222,loc_010,2026-07-16,diarrhea,5
asha_002223,loc_010,2026-07-16,cough,1
asha_002224,loc_010,2026-07-16,rash,3
asha_002225,loc_010,2026-07-17,fever,2
asha_002226,loc_010,2026-07-17,diarrhea,3
asha_002227,loc_010,2026-07-17,cough,3
asha_002228,loc_010,2026-07-17,rash,2
asha_002229,loc_010,2026-07-18,fever,3
asha_002230,loc_010,2026-07-18,diarrhea,1
asha_002231,loc_010,2026-07-18,cough,5
asha_002232,loc_010,2026-07-18,rash,0
asha_002233,loc_010,2026-07-19,fever,3
asha_002234,loc_010,2026-07-19,diarrhea,2
asha_002235,loc_010,2026-07-19,cough,1
asha_002236,loc_010,2026-07-19,rash,3
asha_002237,loc_010,2026-07-20,fever,6
asha_002238,loc_010,2026-07-20,diarrhea,1
asha_002239,loc_010,2026-07-20,cough,3
asha_002240,loc_010,2026-07-20,rash,0
asha_002241,loc_010,2026-07-21,fever,2
asha_002242,loc_010,2026-07-21,diarrhea,2
asha_002243,loc_010,2026-07-21,cough,5
asha_002244,loc_010,2026-07-21,rash,1
asha_002245,loc_010,2026-07-22,fever,3
asha_002246,loc_010,2026-07-22,diarrhea,1
asha_002247,loc_010,2026-07-22,cough,1
asha_002248,loc_010,2026-07-22,rash,0
asha_002249,loc_010,2026-07-23,fever,6
asha_002250,loc_010,2026-07-23,diarrhea,5
asha_002251,loc_010,2026-07-23,cough,3
asha_002252,loc_010,2026-07-23,rash,2
asha_002253,loc_010,2026-07-24,fever,2
asha_002254,loc_010,2026-07-24,diarrhea,2
asha_002255,loc_010,2026-07-24,cough,5
asha_002256,loc_010,2026-07-24,rash,0
asha_002257,loc_010,2026-07-25,fever,2
asha_002258,loc_010,2026-07-25,diarrhea,1
asha_002259,loc_010,2026-07-25,cough,5
asha_002260,loc_010,2026-07-25,rash,0
asha_002261,loc_010,2026-07-26,fever,3
asha_002262,loc_010,2026-07-26,diarrhea,1
asha_002263,loc_010,2026-07-26,cough,5
asha_002264,loc_010,2026-07-26,rash,1
asha_002265,loc_010,2026-07-27,fever,6
asha_002266,loc_010,2026-07-27,diarrhea,4
asha_002267,loc_010,2026-07-27,cough,4
asha_002268,loc_010,2026-07-27,rash,1
asha_002269,loc_010,2026-07-28,fever,3
asha_002270,loc_010,2026-07-28,diarrhea,5
asha_002271,loc_010,2026-07-28,cough,4
asha_002272,loc_010,2026-07-28,rash,2
asha_002273,loc_010,2026-07-29,fever,4
asha_002274,loc_010,2026-07-29,diarrhea,4
asha_002275,loc_010,2026-07-29,cough,2
asha_002276,loc_010,2026-07-29,rash,0
asha_002277,loc_010,2026-07-30,fever,3
asha_002278,loc_010,2026-07-30,diarrhea,2
asha_002279,loc_010,2026-07-30,cough,2
asha_002280,loc_010,2026-07-30,rash,0
asha_002281,loc_010,2026-07-31,fever,2
asha_002282,loc_010,2026-07-31,diarrhea,3
asha_002283,loc_010,2026-07-31,cough,5
asha_002284,loc_010,2026-07-31,rash,1
asha_002285,loc_010,2026-08-01,fever,3
asha_002286,loc_010,2026-08-01,diarrhea,5
asha_002287,loc_010,2026-08-01,cough,2
asha_002288,loc_010,2026-08-01,rash,2
asha_002289,loc_010,2026-08-02,fever,6
asha_002290,loc_010,2026-08-02,diarrhea,2
asha_002291,loc_010,2026-08-02,cough,1
asha_002292,loc_010,2026-08-02,rash,1
asha_002293,loc_010,2026-08-03,fever,5
asha_002294,loc_010,2026-08-03,diarrhea,2
asha_002295,loc_010,2026-08-03,cough,1
asha_002296,loc_010,2026-08-03,rash,1
asha_002297,loc_010,2026-08-04,fever,5
asha_002298,loc_010,2026-08-04,diarrhea,5
asha_002299,loc_010,2026-08-04,cough,2
asha_002300,loc_010,2026-08-04,rash,3
asha_002301,loc_010,2026-08-05,fever,4
asha_002302,loc_010,2026-08-05,diarrhea,3
asha_002303,loc_010,2026-08-05,cough,1
asha_002304,loc_010,2026-08-05,rash,3
asha_002305,loc_010,2026-08-06,fever,5
asha_002306,loc_010,2026-08-06,diarrhea,2
asha_002307,loc_010,2026-08-06,cough,3
asha_002308,loc_010,2026-08-06,rash,3
asha_002309,loc_010,2026-08-07,fever,2
asha_002310,loc_010,2026-08-07,diarrhea,5
asha_002311,loc_010,2026-08-07,cough,4
asha_002312,loc_010,2026-08-07,rash,1
asha_002313,loc_010,2026-08-08,fever,6
asha_002314,loc_010,2026-08-08,diarrhea,5
asha_002315,loc_010,2026-08-08,cough,5
asha_002316,loc_010,2026-08-08,rash,2
asha_002317,loc_010,2026-08-09,fever,2
asha_002318,loc_010,2026-08-09,diarrhea,4
asha_002319,loc_010,2026-08-09,cough,1
asha_002320,loc_010,2026-08-09,rash,0
asha_002321,loc_010,2026-08-10,fever,4
asha_002322,loc_010,2026-08-10,diarrhea,3
asha_002323,loc_010,2026-08-10,cough,2
asha_002324,loc_010,2026-08-10,rash,0
asha_002325,loc_010,2026-08-11,fever,2
asha_002326,loc_010,2026-08-11,diarrhea,1
asha_002327,loc_010,2026-08-11,cough,2
asha_002328,loc_010,2026-08-11,rash,3
asha_002329,loc_010,2026-08-12,fever,5
asha_002330,loc_010,2026-08-12,diarrhea,2
asha_002331,loc_010,2026-08-12,cough,2
asha_002332,loc_010,2026-08-12,rash,3
asha_002333,loc_010,2026-08-13,fever,3
asha_002334,loc_010,2026-08-13,diarrhea,1
asha_002335,loc_010,2026-08-13,cough,4
asha_002336,loc_010,2026-08-13,rash,3
asha_002337,loc_010,2026-08-14,fever,2
asha_002338,loc_010,2026-08-14,diarrhea,1
asha_002339,loc_010,2026-08-14,cough,4
asha_002340,loc_010,2026-08-14,rash,0
asha_002341,loc_010,2026-08-15,fever,4
asha_002342,loc_010,2026-08-15,diarrhea,5
asha_002343,loc_010,2026-08-15,cough,5
asha_002344,loc_010,2026-08-15,rash,3
asha_002345,loc_010,2026-08-16,fever,5
asha_002346,loc_010,2026-08-16,diarrhea,4
asha_002347,loc_010,2026-08-16,cough,1
asha_002348,loc_010,2026-08-16,rash,3
asha_002349,loc_010,2026-08-17,fever,3
asha_002350,loc_010,2026-08-17,diarrhea,2
asha_002351,loc_010,2026-08-17,cough,1
